SOBAODANH,diem_trung_binh
18005177,5.4075
18005178,4.495
18005179,4.5
18005180,3.8449999999999998
18005181,4.97
18005182,5.8075
18005183,5.125
18005184,5.22
18005185,4.87
18005186,3.8449999999999998
18005187,4.5
18005188,4.845
18005189,4.65
18005190,4.9625
18005191,2.87
18005192,5.0325
18005193,5.8125
18005194,4.5325
18005195,4.9875
18005196,3.5625
18005197,4.8
18005198,4.55
18005199,3.875
18005200,4.8125
18005201,4.675
18005202,4.4375
18005203,5.0075
18005204,4.125
18005206,3.8449999999999998
18005207,4.62
18005208,4.95
18005209,4.375
18005210,5.0
18005211,4.745
18005212,3.0625
18005213,4.87
18005214,5.0
18005215,2.5
18005216,3.4699999999999998
18005217,4.2825
18005218,3.3125
18005219,3.8125
18005220,4.345
18005221,5.775
18005222,4.925
18005223,3.75
18005224,4.87
18005225,4.5625
18005226,5.0
18005227,5.0625
18005228,4.5325
18005229,3.6875
18005230,4.625
18005231,4.125
18005232,4.375
18005233,6.075
18005234,4.22
18005235,4.845
18005236,5.075
18005237,4.0575
18005238,4.1575
18005239,4.8075
18005240,5.025
18005241,4.6575
18005242,5.025
18005243,4.9375
18005244,5.1875
18005245,3.625
18005246,5.319999999999999
18005247,4.1825
18005248,4.7325
18005249,4.65
18005250,3.9074999999999998
18005251,5.6825
18005252,4.775
18005253,4.9375
18005254,5.425
18005255,4.7125
18005256,4.645
18005257,5.42
18005258,4.325
18005259,4.8125
18005260,4.875
18005261,4.925
18005262,4.875
18005263,3.9
18005264,2.8766666666666665
18005265,4.8125
18005266,4.595
18005267,4.595
18005268,4.1575
18005269,2.6574999999999998
18005270,4.0
18005271,5.5
18005272,4.3
18005273,4.8375
18005274,5.1875
18005275,3.5949999999999998
18005276,4.0325
18005277,5.145
18005278,4.7125
18005279,4.8125
18005280,3.0
18005281,5.1575
18005282,4.875
18005283,4.1575
18005284,5.5125
18005285,4.4125
18005286,5.0375
18005287,3.8449999999999998
18005288,4.2875
18005289,4.0625
18005290,4.3125
18005291,4.8825
18005292,3.3625
18005293,4.62
18005294,4.875
18005295,5.0825
18005296,4.9075
18005297,4.55
18005298,4.1875
18005299,5.4875
18005300,4.995
18005301,5.0
18005302,4.0325
18005303,4.6825
18005304,4.8375
18005305,4.9375
18005306,3.9625
18005307,4.875
18005308,4.625
18005309,4.8875
18005310,5.0325
18005311,4.175
18005312,3.7824999999999998
18005313,5.5575
18005314,4.4625
18005315,4.595
18005316,4.4125
18005317,4.72
18005318,4.25
18005319,4.625
18005320,5.245
18005321,4.4625
18005322,4.87
18005323,5.1575
18005324,4.75
18005325,4.7125
18005326,4.375
18005327,3.8449999999999998
18005328,4.4625
18005329,5.4575
18005330,5.0625
18005331,4.15
18005332,4.625
18005333,3.8125
18005334,4.5
18005335,4.875
18005336,3.625
18005337,4.5325
18005338,4.395
18005339,4.37
18005340,3.15
18005341,4.2125
18005342,3.6875
18005343,5.3375
18005344,4.025
18005345,4.625
18005346,5.0
18005347,4.25
18005348,4.5875
18005349,4.8625
18005350,4.345
18005351,4.275
18005352,4.8
18005353,4.525
18005354,4.75
18005355,4.7825
18005356,3.75
18005357,3.5949999999999998
18005358,2.6875
18005359,3.8449999999999998
18005360,3.9
18005361,4.095
18005362,3.0
18005363,3.8375
18005364,5.0325
18005365,4.72
18005366,4.6325
18005367,4.3125
18005368,4.0
18005369,3.6574999999999998
18005370,3.4699999999999998
18005371,4.7125
18005372,3.625
18005373,5.22
18005374,4.1875
18005375,4.37
18005376,4.75
18005377,3.02
18005378,4.0
18005379,1.46
18005380,4.0
18005381,4.4375
18005382,3.8125
18005383,4.5
18005384,4.125
18005385,3.645
18005386,4.3375
18005387,4.9375
18005388,4.8125
18005389,3.9375
18005390,4.595
18005391,5.05
18005392,3.4875
18005393,5.1875
18005394,5.125
18005395,4.85
18005396,4.875
18005397,4.0
18005398,4.945
18005399,4.3125
18005400,4.125
18005401,4.75
18005402,4.0875
18005403,4.0325
18005404,4.22
18005405,5.25
18005406,4.2375
18005407,5.0
18005408,5.0325
18005409,5.1825
18005410,4.0
18005411,4.595
18005412,5.3125
18005413,4.095
18005414,4.22
18005415,4.5825
18005416,4.5
18005417,4.5825
18005418,4.375
18005419,3.75
18005420,4.4075
18005421,4.125
18005422,3.0949999999999998
18005423,4.0
18005424,4.0325
18005425,4.8125
18005426,2.6266666666666665
18005427,4.4375
18005428,4.25
18005429,5.37
18005430,4.3125
18005431,5.47
18005432,5.25
18005433,5.8075
18005434,3.9699999999999998
18005435,3.6125
18005436,4.2375
18005437,3.9699999999999998
18005438,4.995
18005439,3.8125
18005440,4.25
18005441,4.745
18005442,4.495
18005443,3.6875
18005444,4.7575
18005445,4.6625
18005446,4.5
18005447,4.7
18005448,3.9375
18005449,4.5
18005450,4.1875
18005451,4.2875
18005452,4.6875
18005453,3.9074999999999998
18005454,3.5
18005455,4.345
18005456,4.4325
18005457,4.845
18005458,4.6575
18005459,4.8125
18005460,5.0325
18005461,5.5
18005462,5.0625
18005463,4.1625
18005464,4.895
18005465,4.75
18005466,4.275
18005467,4.4375
18005468,5.1575
18005469,4.4075
18005470,4.8
18005471,5.1875
18005472,4.9575
18005473,5.6125
18005474,3.6574999999999998
18005475,3.1875
18005476,5.0125
18005477,5.8075
18005478,5.4575
18005479,3.9375
18005480,4.5125
18005481,4.7375
18005482,3.7199999999999998
18005483,4.5
18005484,5.595
18005485,3.8125
18005486,3.9375
18005487,3.4375
18005488,4.6375
18005489,4.625
18005490,3.5825
18005491,3.7824999999999998
18005492,3.6125
18005493,4.375
18005494,4.6825
18005495,4.125
18005496,4.595
18005497,4.5625
18005498,4.55
18005499,4.2825
18005500,3.75
18005501,3.5625
18005502,4.5325
18005503,4.4375
18005504,4.4375
18005505,4.8625
18005506,5.05
18005507,4.375
18005508,4.0875
18005509,5.4875
18005510,4.47
18005511,4.095
18005512,4.7
18005513,4.25
18005514,4.2075
18005515,4.845
18005516,5.0
18005517,4.3
18005518,5.369999999999999
18005519,3.3125
18005520,4.25
18005521,5.075
18005522,4.7
18005523,5.5125
18005524,4.595
18005525,4.8125
18005526,3.9699999999999998
18005527,4.1125
18005528,5.045
18005529,4.6875
18005530,4.62
18005531,4.5325
18005532,4.8325
18005533,4.72
18005534,4.2375
18005535,4.5625
18005536,5.42
18005537,3.625
18005538,4.75
18005539,5.0
18005540,3.5949999999999998
18005541,4.6825
18005542,4.125
18005543,4.4625
18005544,5.42
18005545,5.75
18005546,4.6875
18005547,3.5324999999999998
18005548,5.0625
18005549,5.045
18005550,3.0833333333333335
18005551,3.6875
18005552,5.0325
18005553,4.525
18005554,4.1575
18005555,4.3125
18005556,3.8449999999999998
18005557,4.0625
18005558,5.1575
18005559,4.4075
18005560,4.75
18005561,5.3075
18005562,4.0325
18005563,5.45
18005564,4.4325
18005565,5.0875
18005566,4.0
18005567,4.625
18005568,3.945
18005569,4.72
18005570,5.2075
18005571,3.8449999999999998
18005572,5.1075
18005573,4.9325
18005574,4.9375
18005575,4.845
18005576,4.95
18005577,4.995
18005578,4.2825
18005579,3.6125
18005580,5.0325
18005581,4.2825
18005582,4.85
18005583,4.5625
18005584,4.945
18005585,5.0875
18005586,4.5875
18005587,4.495
18005588,4.9075
18005589,5.1825
18005590,4.045
18005591,5.2
18005592,4.9325
18005593,4.22
18005594,4.2075
18005595,5.4375
18005596,5.095
18005597,4.875
18005598,6.27
18005599,4.345
18005600,4.6375
18005601,4.75
18005602,5.0
18005603,4.17
18005604,5.325
18005605,3.375
18005606,4.42
18005607,4.345
18005608,3.7199999999999998
18005609,3.8125
18005610,3.9699999999999998
18005611,6.1875
18005612,4.5325
18005613,4.65
18005614,3.495
18005615,5.25
18005616,4.025
18005617,4.8125
18005618,5.095
18005619,5.6875
18005620,5.0
18005621,4.0575
18005622,5.4375
18005623,4.9125
18005624,5.045
18005625,3.5949999999999998
18005627,4.625
18005628,4.745
18005629,4.875
18005630,4.5875
18005631,5.2
18005632,5.095
18005633,4.095
18005634,5.4325
18005635,4.72
18005636,4.8125
18005637,4.3075
18005638,4.7825
18005639,3.9
18005640,4.625
18005641,4.9875
18005642,4.87
18005643,4.9625
18005644,4.3875
18005645,4.0325
18005646,4.75
18005647,4.9075
18005648,4.0875
18005649,4.3375
18005650,4.6125
18005651,5.37
18005652,5.625
18005653,5.1625
18005654,3.875
18005655,5.545
18005656,4.345
18005657,4.9075
18005658,4.1825
18005659,5.6825
18005661,5.12
18005662,4.7875
18005663,4.8825
18005664,4.8325
18005665,5.725
18005666,4.675
18005667,4.745
18005668,4.4
18005669,3.875
18005670,5.15
18005671,4.275
18005672,5.125
18005673,4.0575
18005674,4.7825
18005675,5.1875
18005676,4.75
18005677,4.2125
18005678,4.0875
18005679,4.4075
18005680,5.1625
18005681,5.575
18005682,4.25
18005683,5.319999999999999
18005684,4.9075
18005685,5.125
18005686,4.9375
18005687,4.125
18005688,4.6575
18005689,6.025
18005690,4.645
18005691,3.9375
18005692,5.0625
18005693,4.375
18005694,4.97
18005695,5.9375
18005696,3.3125
18005697,5.3125
18005698,4.825
18005699,4.22
18005700,4.75
18005701,4.0625
18005702,4.5875
18005703,4.9575
18005704,5.1
18005705,5.0
18005706,4.9375
18005707,5.550000000000001
18005708,4.745
18005709,3.875
18005710,4.4375
18005711,4.4625
18005712,4.5625
18005713,5.9375
18005714,3.8449999999999998
18005715,4.6875
18005716,4.55
18005717,5.2375
18005718,4.47
18005719,4.6825
18005720,3.4074999999999998
18005721,4.9
18005722,3.8125
18005723,3.5
18005724,3.9699999999999998
18005725,3.625
18005726,3.9375
18005727,5.22
18005728,4.625
18005729,3.125
18005730,5.02
18005731,4.22
18005732,3.8125
18005733,4.6875
18005734,4.1875
18005735,4.8875
18005736,3.4074999999999998
18005737,4.8075
18005738,3.6875
18005739,4.0625
18005740,3.5666666666666664
18005741,4.1875
18005742,4.8375
18005743,4.62
18005744,4.87
18005745,4.495
18005746,3.375
18005747,4.275
18005748,4.5575
18005749,4.47
18005750,5.0875
18005751,3.4575
18005752,4.875
18005753,4.7325
18005754,4.4625
18005755,4.9375
18005756,4.95
18005757,3.875
18005758,5.175
18005759,3.65
18005760,3.25
18005761,4.6875
18005762,4.3
18005763,5.4825
18005764,5.325
18005765,4.575
18005766,3.8325
18005767,3.9699999999999998
18005768,4.3125
18005769,4.375
18005770,3.7199999999999998
18005771,4.72
18005772,4.8950000000000005
18005773,4.5875
18005774,4.5325
18005775,4.75
18005776,4.0325
18005777,4.6875
18005778,5.1125
18005779,3.4375
18005780,4.125
18005781,4.2125
18005782,5.3125
18005783,4.4625
18005784,3.5949999999999998
18005785,4.52
18005786,3.5125
18005787,4.75
18005788,4.645
18005789,4.0625
18005790,4.1875
18005791,4.77
18005792,4.745
18005793,5.5
18005794,4.345
18005795,4.9875
18005796,4.8625
18005797,4.1125
18005798,3.65
18005799,4.4375
18005800,4.7325
18005801,5.1875
18005802,3.6875
18005803,4.375
18005804,4.47
18005805,4.72
18005806,4.3625
18005807,3.8125
18005808,4.375
18005809,4.395
18005810,4.125
18005811,3.6875
18005812,4.595
18005813,5.3125
18005814,4.4075
18005815,4.595
18005816,5.05
18005817,5.695
18005818,5.075
18005819,4.47
18005820,3.6574999999999998
18005821,5.175
18005822,5.275
18005823,5.4
18005824,3.8125
18005825,5.1075
18005826,5.375
18005827,5.1875
18005828,4.7375
18005829,4.825
18005830,4.62
18005831,4.4375
18005832,4.3875
18005833,4.345
18005834,4.595
18005835,4.625
18005836,3.9699999999999998
18005837,4.5
18005838,4.6875
18005839,4.6075
18005840,5.1825
18005841,4.8875
18005842,4.6575
18005843,4.2125
18005844,5.0
18005845,5.4075
18005846,4.42
18005847,3.5
18005848,4.4
18005849,4.625
18005850,5.5875
18005851,4.4875
18005852,4.495
18005853,4.0325
18005854,4.4125
18005855,4.625
18005856,5.095
18005857,4.2825
18005858,3.7375
18005859,4.72
18005860,3.825
18005861,3.8125
18005862,4.175
18005863,4.72
18005864,4.0625
18005865,2.7125
18005866,3.775
18005867,4.0575
18005868,3.0875
18005869,4.695
18005870,5.325
18005871,5.02
18005872,4.8075
18005873,4.85
18005874,4.1000000000000005
18005875,5.22
18005876,4.0
18005877,4.3325
18005878,4.9
18005879,4.9375
18005880,4.345
18005881,3.925
18005882,4.1875
18005883,3.7824999999999998
18005884,4.1875
18005885,3.9
18005886,4.895
18005887,4.9125
18005888,3.4375
18005889,3.375
18005890,3.8125
18005891,4.4375
18005892,5.3825
18005893,5.02
18005894,4.75
18005895,4.375
18005896,3.2824999999999998
18005897,4.47
18005898,3.8125
18005899,3.7824999999999998
18005900,2.46
18005901,3.945
18005902,2.6
18005903,4.375
18005904,4.345
18005905,4.0625
18005906,5.3325
18005907,4.4075
18005908,5.0825
18005909,4.75
18005910,6.0625
18005911,3.375
18005912,3.4375
18005913,3.8375
18005914,3.9875
18005915,4.8125
18005916,4.4575
18005917,3.9375
18005918,3.625
18005919,4.4375
18005920,5.1125
18005921,3.875
18005922,4.7875
18005923,4.6875
18005924,3.75
18005925,4.0625
18005926,4.595
18005927,4.9075
18005928,4.5625
18005929,4.5125
18005930,4.345
18005931,5.2825
18005932,4.47
18005933,2.625
18005934,2.0
18005935,5.22
18005936,4.1625
18005937,3.8125
18005938,4.52
18005939,4.1575
18005940,3.95
18005941,5.1125
18005942,5.875
18005943,3.4699999999999998
18005944,3.645
18005945,3.645
18005946,4.02
18005947,4.275
18005948,4.75
18005949,3.1875
18005950,4.75
18005951,4.345
18005952,4.795
18005953,4.6875
18005954,4.22
18005955,4.095
18005956,4.9375
18005957,4.0
18005958,4.4075
18005959,3.9375
18005960,5.25
18005961,4.7825
18005962,5.0575
18005963,3.5575
18005964,4.75
18005965,4.345
18005966,4.625
18005967,3.2199999999999998
18005968,4.6575
18005969,3.7824999999999998
18005970,4.5125
18005971,3.9575
18005972,4.375
18005973,4.25
18005974,4.625
18005975,4.22
18005976,5.5325
18005977,4.645
18005978,4.47
18005979,5.55
18005980,4.245
18005981,4.6875
18005982,4.6825
18005983,4.4575
18005984,4.72
18005985,4.37
18005986,4.275
18005987,3.5949999999999998
18005988,4.6125
18005989,4.675
18005990,4.5
18005991,5.1575
18005992,4.87
18005993,4.819999999999999
18005994,3.75
18005995,5.37
18005996,4.4375
18005997,4.5875
18005998,5.375
18005999,4.995
18006000,4.4575
18006001,5.025
18006002,3.75
18006003,3.875
18006004,4.0325
18006005,4.625
18006006,4.5625
18006007,4.875
18006008,4.97
18006009,4.0625
18006010,3.65
18006011,3.9
18006012,4.275
18006013,4.5325
18006014,4.5625
18006015,3.9
18006016,4.32
18006017,4.3
18006018,3.725
18006019,3.75
18006020,4.0625
18006021,4.1125
18006022,4.375
18006023,3.3125
18006024,5.12
18006025,3.2199999999999998
18006026,4.3375
18006027,4.0875
18006028,4.07
18006029,3.7824999999999998
18006030,5.0
18006031,4.2825
18006032,4.4075
18006033,3.9074999999999998
18006034,4.845
18006035,4.87
18006036,4.5325
18006037,5.175
18006038,3.3125
18006039,4.4575
18006040,4.0875
18006041,4.47
18006042,4.15
18006043,3.795
18006044,5.55
18006045,4.2825
18006046,3.4575
18006047,5.2375
18006048,4.8325
18006049,4.9
18006050,5.25
18006051,3.8125
18006052,3.9375
18006053,3.2125
18006054,4.2825
18006055,5.0125
18006056,4.875
18006057,5.75
18006058,3.75
18006059,4.9075
18006060,3.87
18006061,4.9075
18006062,4.875
18006063,5.25
18006064,4.5
18006065,4.625
18006066,4.575
18006067,5.095
18006068,3.9699999999999998
18006069,3.9375
18006070,4.0625
18006071,5.0125
18006072,5.375
18006073,4.9075
18006074,4.6575
18006075,3.75
18006076,4.6825
18006077,4.5325
18006078,5.0625
18006079,4.4075
18006080,4.0
18006081,4.9
18006082,5.02
18006083,4.625
18006084,4.8125
18006085,4.8625
18006086,5.5825
18006087,4.2075
18006088,4.52
18006089,4.55
18006090,4.2
18006091,3.3625
18006092,4.375
18006093,3.625
18006094,4.125
18006095,3.9
18006096,4.5625
18006097,4.345
18006098,4.65
18006099,4.25
18006100,3.8125
18006101,4.5
18006102,4.595
18006103,4.7125
18006104,3.1125
18006105,5.15
18006106,4.5325
18006107,5.025
18006108,4.2125
18006109,4.245
18006110,4.97
18006111,4.3125
18006112,4.6875
18006113,4.6875
18006114,4.525
18006115,4.9625
18006116,4.2825
18006117,4.87
18006118,4.8375
18006119,4.9875
18006120,4.8125
18006121,4.5
18006122,4.17
18006123,4.82
18006124,4.995
18006125,4.6825
18006126,5.595
18006127,4.35
18006128,3.5324999999999998
18006129,4.57
18006130,4.4625
18006131,5.1125
18006132,3.9375
18006133,3.875
18006134,5.125
18006135,5.745
18006136,5.0825
18006137,4.8325
18006138,4.995
18006139,4.6825
18006140,5.6325
18006141,4.8125
18006142,4.125
18006143,3.875
18006144,4.9325
18006145,4.725
18006146,4.5875
18006147,4.8125
18006148,4.5
18006149,4.9
18006150,3.8125
18006151,4.72
18006152,4.5625
18006153,5.0875
18006154,5.22
18006155,4.9075
18006156,3.7824999999999998
18006157,4.8075
18006158,4.7825
18006159,4.42
18006160,5.1875
18006161,5.22
18006162,5.0575
18006163,4.4075
18006164,5.3125
18006165,4.875
18006166,5.145
18006167,3.9699999999999998
18006168,4.5625
18006169,4.25
18006170,4.825
18006171,4.345
18006172,4.7825
18006173,3.8075
18006174,4.5625
18006175,5.4375
18006176,4.745
18006177,5.3125
18006178,5.1825
18006179,4.6575
18006180,5.0375
18006181,3.6875
18006182,5.55
18006183,4.4375
18006184,5.45
18006185,4.845
18006186,4.5575
18006187,3.75
18006188,4.2825
18006189,4.1875
18006190,4.5
18006191,5.0625
18006192,5.2125
18006193,4.8625
18006194,4.775
18006195,4.595
18006196,3.4625
18006197,3.9325
18006198,4.375
18006199,4.32
18006200,5.375
18006201,4.5
18006202,5.2875
18006203,4.9375
18006204,3.8125
18006205,5.675
18006206,5.2375
18006207,3.995
18006208,5.245
18006209,3.875
18006210,4.8125
18006211,5.47
18006212,4.5625
18006213,4.745
18006214,4.0575
18006215,4.6875
18006216,4.7575
18006217,5.245
18006218,4.625
18006219,4.0325
18006220,5.1825
18006221,4.875
18006222,4.9375
18006223,5.3375
18006224,4.0375
18006225,3.1
18006226,5.375
18006227,5.9
18006228,5.3
18006229,4.5625
18006230,4.7825
18006231,4.6575
18006232,5.1875
18006233,5.4375
18006234,4.9325
18006235,5.0
18006236,4.625
18006237,5.275
18006238,5.145
18006239,3.9325
18006240,5.4575
18006241,4.5
18006242,4.87
18006243,4.3875
18006244,5.2825
18006245,5.1575
18006246,4.25
18006247,4.9125
18006248,4.595
18006249,5.32
18006250,4.0325
